pop_2009,per_capita_09,PCT_LACCESS_POP10,PCT_LACCESS_HHNV10,GROC09,RECFAC09,PCT_LACCESS_LOWI10,SUPERC09,CONVS09,SPECS09,WICS08,PCH_GROC_09_14,FFR09,FSR09,PCT_NSLP09,PCT_CACFP09,PCT_DIABETES_ADULTS08,PCT_OBESE_ADULTS08,METRO13
1705,27524,92.09855911,1.381471906,1,0,30.67392171,0,1,0,1,FALSE,3,1,8.887484884,1.409349234,7.9,23.2,0
34230,36783,18.12044269,2.330009531,7,2,3.935127233,0,26,1,3,FALSE,16,11,13.13134268,1.224744981,9.3,28.1,1
64864,26950,14.5823959,2.366120189,10,3,5.635161118,2,38,2,10,TRUE,41,35,10.77667438,1.05044108,9.2,31.1,0
53612,30147,14.8425558,2.346358196,5,8,5.909235216,2,20,5,12,TRUE,41,40,8.898951226,0.961596182,7.4,26.6,0
20048,29412,19.15314859,3.127357555,3,1,8.036053153,0,15,1,2,FALSE,13,13,13.13134268,1.224744981,10.5,28.3,0
410800,36299,34.07159084,1.317411589,35,37,7.039038794,9,154,17,21,TRUE,282,219,13.13134268,1.224744981,6.9,25,1
43998,31880,25.6744104,1.197555377,8,5,6.427065527,1,22,2,9,FALSE,27,45,10.51943013,1.138312513,8.3,28.6,1
9708,25856,8.634210291,3.649297405,6,0,3.559576676,0,7,1,4,FALSE,1,9,10.77667438,1.05044108,10.6,29.2,0
4333,30453,8.892858387,0.629482767,1,0,2.922361472,0,4,0,1,FALSE,0,4,13.13134268,1.224744981,10.1,28.5,0
11896,24112,58.27271481,2.604079586,5,0,23.12354792,0,13,0,5,FALSE,5,10,11.87019433,1.546710785,9.7,31.5,0
33036,29927,8.392869952,1.755225445,5,2,3.168098902,0,19,1,5,TRUE,21,16,12.27079455,0.953634165,10.8,31.3,0
15476,34604,11.96714225,3.064521033,3,0,3.698442952,0,12,1,2,FALSE,11,9,8.898951226,0.961596182,9.6,26.7,0
22069,25805,22.63941058,4.548262082,2,0,7.510272233,0,11,0,2,TRUE,2,0,13.06603005,1.313646519,11.4,32.1,1
10819,25619,18.3300558,1.521849,2,3,9.371890166,0,6,0,2,TRUE,5,10,10.99772869,0.626018485,8.1,25.2,0
295083,49723,39.53274266,1.726589152,44,60,5.316731414,6,151,43,42,TRUE,305,273,8.365777702,0.535417021,7.4,24.7,1
3042,28494,7.074841115,2.231687832,1,1,2.16540986,0,3,0,1,FALSE,5,2,13.13134268,1.224744981,10.7,27.7,0
7178,40170,10.34667226,3.745974433,4,1,3.867965824,0,5,1,3,FALSE,5,8,13.55134283,2.286183103,8.7,29.4,0
11515,27817,3.236609894,2.021397175,5,1,1.349964497,0,10,0,4,TRUE,7,23,8.417275916,0.974292275,10.2,27.3,0
150583,31522,22.68983281,1.433099043,16,8,6.648781581,2,66,3,12,FALSE,92,61,13.13134268,1.224744981,10,29.6,1
498641,39603,13.45583703,0.598003761,229,48,1.63061331,2,93,72,67,TRUE,329,277,8.102654432,0.848486616,9,23.7,1
24839,30161,34.20696778,3.467544112,9,3,13.33599703,0,11,2,9,FALSE,9,17,11.67903545,1.773987916,7.6,28.9,0
3008,45173,15.99934597,1.400212608,1,0,4.99973476,0,0,1,1,FALSE,0,4,12.64728619,1.678405334,9.7,30,0
165607,52163,33.42538324,1.706750775,34,27,4.657368589,0,49,16,18,FALSE,96,184,8.61205791,0.530883202,7.4,22.8,1
34919,29496,16.02880505,3.132350759,3,3,6.150771962,1,27,1,3,FALSE,18,19,13.13134268,1.224744981,10.6,29.3,0
10109,33763,9.101850084,4.526874891,3,0,2.875400361,0,9,0,3,FALSE,1,4,10.77667438,1.05044108,9.3,29.6,0
186930,40810,29.63347577,2.163656878,41,17,6.976865671,2,66,17,42,TRUE,124,158,8.898951226,0.961596182,9.7,27.2,1
27860,22669,8.623702525,4.12380884,8,0,5.289328688,1,19,0,6,FALSE,9,10,10.99078913,0.954011703,10.2,34.4,0
104239,29241,23.72804055,2.769081179,19,9,8.619385788,2,63,1,18,FALSE,82,54,12.31505542,0.916089934,11.6,30.8,1
6368,26785,6.013705693,0.21519483,1,0,1.834914083,0,7,0,1,FALSE,6,2,13.13134268,1.224744981,9.6,28.4,0
52332,27579,15.4201337,3.385933434,6,1,5.869899105,1,41,2,6,TRUE,38,26,10.99078913,0.954011703,12.1,32.4,0
38970,30706,22.39924708,4.33861294,5,7,8.520777821,1,17,2,8,TRUE,25,28,8.898951226,0.961596182,9,27.9,0
46537,26411,12.06020208,4.112330903,11,2,4.989171039,1,37,3,12,TRUE,23,23,10.25076102,1.358123605,11.3,30.7,0
5269,38709,52.76032747,4.172064026,4,1,21.1926876,0,3,0,3,FALSE,3,6,12.51058988,2.552547446,9.2,27.6,0
63858,25248,6.175097262,2.441744795,10,7,1.703171836,2,25,3,11,FALSE,26,29,9.142336596,0.840354004,8.6,31.1,0
54367,31408,25.56201647,2.862225445,7,5,8.974510767,1,33,2,7,FALSE,31,22,10.99078913,0.954011703,12.6,32.2,1
78231,29318,24.32831555,3.274400446,14,9,11.01563701,2,32,2,8,FALSE,44,55,13.13134268,1.224744981,10.2,28.7,0
2463943,35398,6.517174473,0.353108594,576,197,1.816551065,17,750,235,268,TRUE,1430,1691,8.417275916,0.974292275,9.1,22.4,1
14769,20291,33.46837266,5.92130417,1,0,15.40868574,0,14,0,4,FALSE,7,4,13.13427904,1.424865129,13.4,33.3,0
6134,44185,0,0.794740273,1,1,0,0,3,0,1,FALSE,0,3,12.27079455,0.953634165,10,29.3,1
19552,24582,0,2.411226467,11,0,0,0,12,0,0,FALSE,9,16,13.74378556,1.291363538,11.6,25.8,0
3084,35135,39.03376221,20.52360516,4,0,22.27694878,0,0,0,3,FALSE,1,0,7.66729709,1.413655216,5.5,28.4,0
50447,26617,16.28361718,3.668137321,6,3,8.38473369,1,23,1,7,FALSE,32,20,13.13134268,1.224744981,9.2,29.6,0
22331,37737,28.66893097,3.973927738,1,5,11.08744584,1,18,2,3,FALSE,17,21,13.08077594,1.652914943,8,29.2,0
156416,27201,30.95166444,2.876710945,20,11,13.5610316,1,52,14,15,TRUE,97,93,12.64728619,1.678405334,10.9,35.8,1
25576,34089,26.81470042,3.286448163,3,2,2.420646415,0,10,1,3,FALSE,3,11,9.549006101,0.747406627,10.6,28.2,1
6880,37506,24.85822623,2.918770535,3,0,9.351548257,0,4,0,2,FALSE,4,8,12.64728619,1.678405334,10.6,29.2,0
32655,58252,11.89413683,1.260864356,2,4,1.870644344,1,21,3,3,TRUE,27,33,13.13134268,1.224744981,8.3,24.7,1
48457,36608,18.22902213,1.117802557,8,5,1.736675685,2,16,2,9,FALSE,18,29,10.51943013,1.138312513,6.9,28.6,1
796276,31861,32.37630726,0.741615215,144,87,7.675397369,18,339,51,93,TRUE,640,652,13.13427904,1.424865129,8.6,26.3,1
20867,27381,6.243470213,4.652357458,3,0,2.832029115,1,24,1,6,FALSE,17,19,12.31505542,0.916089934,15.1,36.8,0
4191,24426,29.67358447,12.73744991,0,0,18.40493613,0,3,0,2,FALSE,0,0,10.51943013,1.138312513,12.6,31.2,0
50001,33636,44.039972,9.12601928,12,2,18.60701718,0,26,3,10,FALSE,33,46,9.275093311,1.440967568,8.8,29.1,0
2937,40527,99.25582781,5.313311526,1,1,22.53992494,0,3,0,1,FALSE,0,2,13.55134283,2.286183103,9.4,26.3,0
1378,39577,100.0000003,3.313630223,2,0,35.63486132,0,1,0,1,FALSE,0,1,7.778857766,0.686203567,7.3,19.5,0
19769,26001,2.361393848,3.295529353,3,1,0.922040302,1,13,0,7,FALSE,13,11,13.22995017,1.060774254,11.2,31.1,0
58410,25130,41.27076184,3.718739373,5,3,10.4663468,1,32,0,5,FALSE,19,20,13.13134268,1.224744981,10.6,28.3,0
84055,37894,12.9962012,1.855717127,9,9,2.005241736,1,36,7,9,TRUE,51,71,10.51943013,1.138312513,6.9,27.6,1
22364,33018,22.95379527,1.667095604,3,3,7.819231109,1,13,3,5,FALSE,10,8,13.11203063,1.247799097,8.1,28.2,0
26943,30390,1.00796915,7.210915752,6,1,0.398045348,0,13,1,11,FALSE,12,10,11.41667358,1.242679735,12.7,32.6,0
17747,28634,11.71199872,2.410735199,3,1,3.831311081,0,10,1,4,FALSE,6,15,8.898951226,0.961596182,8.8,27.9,1
5465,31289,25.01492516,4.630137439,0,0,7.838116851,0,0,0,3,FALSE,0,0,7.66729709,1.413655216,,,0
196512,36617,41.68409305,2.298092294,21,17,9.278881139,7,79,10,19,TRUE,118,103,9.703633786,1.072691744,9.6,29.7,1
60633,31552,15.7527066,2.966554792,12,3,4.486588745,1,19,5,8,FALSE,33,32,9.703633786,1.072691744,10.1,28.6,0
9994,23383,15.61154553,9.464728688,4,0,7.932657481,0,7,1,0,FALSE,2,0,13.74378556,1.291363538,14.7,37.9,0
22611,26003,2.269936066,6.377747767,4,0,0.834279405,1,17,1,6,TRUE,14,11,10.9781941,0.73534796,13.6,34.6,0
19611,27136,10.16193202,3.643539306,4,1,4.560541264,1,14,0,0,FALSE,9,8,13.74378556,1.291363538,13.5,36.9,0
41487,26716,6.681358767,3.798200454,6,3,2.740559765,1,37,2,9,TRUE,22,16,10.99078913,0.954011703,12.6,31.5,0
2486,37115,20.70317871,2.015862216,3,0,4.890014561,0,0,0,1,FALSE,1,6,7.66729709,1.413655216,6.6,29.4,0
22615,24297,24.48189867,3.250086538,8,2,10.5990309,1,15,2,5,FALSE,12,11,12.18051878,1.521881327,13,33.4,0
2420,39646,32.82308871,1.819875275,0,1,7.145887744,0,1,0,3,FALSE,2,6,12.51058988,2.552547446,9.5,27.7,0
24364,29238,0,10.48362195,7,0,0,0,8,0,12,FALSE,19,5,13.22995017,1.060774254,15.2,35.7,0
5862,28599,14.90235967,3.218424124,2,0,8.709475072,0,4,0,2,FALSE,4,6,13.13134268,1.224744981,11.7,27.7,0
42034,29358,20.97521283,6.41529368,14,0,11.45210606,1,32,7,10,FALSE,22,11,13.06603005,1.313646519,11.8,34.3,0
112169,28572,14.27737264,3.555213384,30,4,6.129766242,2,58,5,25,FALSE,51,103,9.275093311,1.440967568,8.6,29.6,0
13873,36539,17.28419126,1.481388872,3,2,4.942836272,1,8,1,3,FALSE,7,15,11.67903545,1.773987916,7.5,27.8,0
447391,47569,37.72946951,1.629576339,72,61,4.324556858,3,110,46,28,FALSE,324,234,8.102654432,0.848486616,9,26.2,1
12550,30103,37.20927146,3.041245783,1,1,21.70309885,0,6,0,1,FALSE,10,8,13.13134268,1.224744981,9.5,28,0
320711,35666,23.04345642,0.962286428,60,23,5.73812937,7,120,14,41,FALSE,159,214,8.417275916,0.974292275,9,23.8,1
200198,35009,27.25776411,3.364051482,36,19,9.0778808,2,107,13,39,FALSE,109,170,11.67903545,1.773987916,7.3,27.7,1
43522,50125,11.91965514,1.938115374,5,7,2.106143488,0,19,8,4,TRUE,19,15,13.08077594,1.652914943,5.5,25.6,1
156531,32378,30.02173065,3.678444708,40,12,9.230988341,2,51,11,23,FALSE,99,77,8.102654432,0.848486616,9.2,29.6,1
39335,30196,7.539158403,2.33205533,6,8,2.580198408,1,30,0,10,FALSE,28,13,10.25076102,1.358123605,11.3,30.1,1
27079,28515,16.67563627,3.815922918,8,0,8.691648874,1,29,1,10,FALSE,27,21,13.13427904,1.424865129,12.7,29.7,0
76284,28427,14.30292762,3.017882247,15,5,5.799070862,1,37,0,13,FALSE,49,44,12.18051878,1.521881327,8.8,29,0
5556,39468,37.51406687,1.473770137,2,0,12.83327298,0,3,0,1,FALSE,2,7,13.13134268,1.224744981,9.3,27.1,0
8448,30728,18.29381406,0.749906831,2,0,5.79019597,0,3,2,3,FALSE,5,6,8.898951226,0.961596182,9.5,27,0
64135,26655,17.03695841,3.40380121,14,5,7.037006737,1,47,0,13,FALSE,38,41,13.13427904,1.424865129,11.8,31.7,1
11765,23678,3.556356724,3.16801248,3,0,1.486222663,0,7,0,1,FALSE,4,1,13.13427904,1.424865129,10.7,28,1
80664,33058,6.274752824,2.019750744,18,4,2.824724987,1,51,5,25,TRUE,58,52,10.25076102,1.358123605,12,31.9,0
32848,42583,19.95227884,1.627349436,4,4,3.197604116,1,12,1,6,TRUE,20,24,8.898951226,0.961596182,7.9,26.8,1
84625,29442,46.76858172,2.656589293,18,7,13.3311953,2,46,2,15,FALSE,79,81,13.13427904,1.424865129,11.2,30.3,1
131599,28751,24.93344099,2.202614043,22,12,6.264639775,2,47,5,17,FALSE,71,86,12.27079455,0.953634165,11.2,32.3,1
5521,35291,16.48573839,1.217156203,2,2,3.824490848,0,6,0,3,FALSE,1,6,12.51058988,2.552547446,8.9,28.7,0
23725,25504,10.5957369,7.144324677,2,1,6.125264676,0,14,2,6,FALSE,5,7,10.25076102,1.358123605,13.4,30.2,0
15544,28061,15.48605005,4.236075079,5,0,6.378515784,1,8,1,2,FALSE,7,7,10.77667438,1.05044108,9.6,29.6,0
15110,29998,10.65222115,1.140279091,3,0,3.237375347,1,8,0,3,FALSE,4,13,10.77667438,1.05044108,10.3,28.6,0
86577,33513,26.69426529,2.091423164,6,5,5.37358403,1,28,4,7,FALSE,41,34,11.87019433,1.546710785,10.6,33.7,1
26360,39026,13.00860934,1.083752039,4,3,3.983421346,0,11,0,6,FALSE,7,16,13.11203063,1.247799097,8,31.4,0
4038,42580,63.66041813,3.08502724,2,0,17.41307187,0,3,1,3,FALSE,0,7,13.08077594,1.652914943,8.5,28.9,0
7701,29558,30.72407533,7.129231311,2,0,12.06056477,0,6,0,2,FALSE,2,8,11.41667358,1.242679735,12.4,31.9,0
27284,30995,22.70685935,2.038204455,6,3,8.194737747,0,18,1,6,FALSE,19,29,11.87019433,1.546710785,10.5,29.7,0
9848,23464,22.35085389,5.994526424,2,0,14.20569285,0,8,0,2,TRUE,7,4,13.13134268,1.224744981,9.1,27.8,0
157059,34216,24.56182121,3.023510904,41,18,8.395100297,3,63,16,32,FALSE,103,166,9.142336596,0.840354004,10.4,30.3,1
33277,24293,4.627625388,5.557284793,9,1,2.16281963,1,27,3,9,TRUE,17,16,10.9781941,0.73534796,14.4,35.5,0
8645,28850,38.55371125,3.607478149,4,0,17.27749358,0,6,0,7,FALSE,2,10,11.67903545,1.773987916,8.1,27.5,0
49702,41685,18.22927662,2.204778808,6,15,3.334570416,1,20,2,9,FALSE,31,28,8.898951226,0.961596182,7.5,28.4,1
13846,31874,22.55475689,0.400537147,2,2,5.379518335,1,7,0,3,FALSE,7,12,13.08077594,1.652914943,5.8,28.7,0
57218,28188,27.37672019,1.593489758,5,2,6.525833258,1,16,2,6,FALSE,24,15,12.12789614,1.007802994,7.7,30.5,1
410290,37441,22.3832169,1.079700411,75,37,4.068232377,5,115,30,29,FALSE,281,227,8.590151677,0.886967643,9.9,28,1
40699,29889,15.820304,3.410055297,13,4,6.464289588,1,33,5,13,TRUE,18,37,7.990852609,1.056841824,8.9,27.1,0
67039,35081,15.6553845,1.264843948,11,7,3.514975489,2,29,5,11,FALSE,29,46,8.898951226,0.961596182,9,26.5,0
87880,33797,16.27889926,1.448958245,6,9,4.160499158,1,27,8,9,TRUE,47,36,11.67903545,1.773987916,6.1,27.4,1
39023,35414,33.91301444,2.917664267,9,4,9.377162834,1,20,4,11,FALSE,25,27,11.67903545,1.773987916,7.7,27.9,0
22015,35567,6.787714828,0.918118646,9,5,1.388619086,0,11,7,7,TRUE,26,34,8.124539131,1.069123552,7.2,26.9,0
1837536,31402,15.05102444,1.101910708,464,119,4.030855386,19,856,192,553,FALSE,1206,1028,9.142336596,0.840354004,11.7,33.7,1
10165,37534,15.10507342,3.166909798,8,0,4.976278595,0,4,1,3,FALSE,2,12,12.64728619,1.678405334,10,28.6,0
20515,37188,14.24707722,1.449958525,6,2,3.36182242,0,13,3,4,TRUE,8,16,13.55134283,2.286183103,8.3,28.9,1
33345,32108,10.3310404,2.305445468,6,2,3.737921087,0,12,2,8,TRUE,24,22,12.27079455,0.953634165,9.9,28,0
19080,33518,53.41705755,3.867130151,6,1,17.80664867,0,13,1,6,FALSE,8,10,8.898951226,0.961596182,9.2,26.6,0
75394,28670,13.11735038,2.833713353,18,3,6.182609646,1,45,3,10,TRUE,33,31,10.9781941,0.73534796,12,31.5,1
5898,44487,23.93482574,1.541611196,6,0,8.142807289,0,4,1,3,FALSE,4,8,13.55134283,2.286183103,9.1,28.4,0
3130,46362,99.99999979,3.379905373,4,0,28.13477881,0,4,0,6,TRUE,1,3,12.51058988,2.552547446,10,27.1,0
23796,30172,0.303063769,2.667433413,8,2,0.136809095,0,13,3,5,FALSE,8,29,9.142336596,0.840354004,10.3,30.3,0
15981,33880,46.58330351,2.261210283,1,8,16.05336323,1,9,2,5,TRUE,15,13,8.887484884,1.409349234,8.2,30.4,0
713617,72337,11.50350037,0.327338479,167,96,1.533712835,4,144,67,51,TRUE,501,703,8.590151677,0.886967643,6.8,19.4,1
14446,22394,26.40748757,3.770530552,4,0,9.981523185,0,15,0,2,FALSE,0,4,13.13134268,1.224744981,10.9,28.8,1
17243,30370,2.232764366,4.944495779,4,1,0.998805007,0,13,2,4,FALSE,10,9,12.31505542,0.916089934,13.5,33.8,1
55672,28566,14.42053481,2.655219817,9,3,5.124256104,1,46,3,9,FALSE,32,35,10.99078913,0.954011703,11.5,29,0
251332,33606,28.93348243,3.042111451,48,14,10.59146764,4,177,20,23,FALSE,156,130,13.13134268,1.224744981,11.2,29.7,1
343520,40956,25.64942406,2.096321431,61,39,6.847503526,5,93,38,48,TRUE,233,260,9.142336596,0.840354004,8.2,26.5,1
111689,38329,29.51602025,4.560329356,19,11,11.53000665,3,72,13,14,FALSE,72,75,13.06603005,1.313646519,12.4,36.7,1
5920,40980,53.0083748,1.576815635,2,0,16.29970435,0,2,1,2,FALSE,1,3,12.64728619,1.678405334,8.9,30.2,0
10956,27447,0,1.248000771,2,1,0,0,5,1,3,FALSE,5,6,13.13134268,1.224744981,9.7,27.7,0
18212,35181,17.29098374,3.308578408,9,1,5.920276932,0,11,1,2,TRUE,8,12,8.590151677,0.886967643,8.3,23.8,0
27661,21533,31.45177896,3.222321438,11,1,20.28250111,1,18,3,6,FALSE,8,10,8.417275916,0.974292275,12,35.4,0
28268,32075,2.782021758,3.705102121,10,3,0.580789165,0,19,2,6,FALSE,8,28,9.130029932,0.979232698,9.3,30.9,1
72627,59684,33.71170492,2.13491707,26,16,8.640897831,0,52,14,10,FALSE,71,186,8.417275916,0.974292275,8.6,20.1,0
6013,31532,41.63346262,4.02366392,2,0,12.87047413,0,2,0,2,FALSE,1,6,13.55134283,2.286183103,8.8,30.8,1
19211,25703,15.01747209,7.728512104,4,0,8.485786157,1,18,0,0,TRUE,10,10,13.74378556,1.291363538,14.6,35.6,0
14841,27443,20.881327,2.655879726,3,0,8.970632132,1,13,1,5,FALSE,9,14,10.51943013,1.138312513,9,28.8,0
72468,29794,19.53452107,1.977274183,33,7,5.723832101,0,39,8,14,FALSE,42,71,7.990852609,1.056841824,11.4,33.2,0
332659,38739,37.88761939,3.532662642,65,36,12.31549315,8,184,23,62,FALSE,297,263,10.99078913,0.954011703,11.3,29.3,1
1962,59663,99.99999962,2.649594101,2,0,23.45509188,0,0,0,3,FALSE,1,2,12.51058988,2.552547446,10.4,28.1,0
15946,22690,6.066245829,5.719705749,8,1,3.621979833,0,13,1,14,FALSE,4,7,13.22995017,1.060774254,14.1,34.6,0
12835,28700,46.65840649,2.628257656,5,1,17.81288843,0,9,0,2,FALSE,4,10,13.13134268,1.224744981,11.2,27.9,0
176175,37586,14.56183481,1.324188394,25,27,2.98402118,2,74,18,28,FALSE,112,166,10.51943013,1.138312513,8.2,27.6,1
20335,27272,14.62026551,6.730184176,6,0,8.117206141,0,14,0,5,FALSE,14,9,13.13427904,1.424865129,12.7,31.7,0
16666,41845,20.55962609,1.312613301,5,6,4.330265718,1,13,2,5,FALSE,16,30,13.11203063,1.247799097,8.9,27.9,0
38001,27737,41.54180511,2.414803206,7,4,15.5898279,1,34,3,5,FALSE,32,25,13.13134268,1.224744981,9.6,25.8,0
11018,36255,51.99821603,1.156393922,2,1,15.28512295,1,3,3,3,FALSE,10,6,13.55134283,2.286183103,8.7,29.6,0
4248,27903,11.45665768,1.087808198,2,0,4.660611051,0,3,0,1,FALSE,2,2,10.99772869,0.626018485,9.2,26.7,0
83639,41845,26.18168728,2.453707426,13,17,7.115416507,2,40,4,10,TRUE,50,43,9.142336596,0.840354004,9.5,30.7,1
11195,39667,18.43725605,1.063164831,7,3,5.201247542,0,7,2,6,FALSE,5,13,12.51058988,2.552547446,8.6,28.5,0
21832,23658,20.20184673,4.544035136,5,0,9.102060021,0,10,0,7,FALSE,3,5,10.99078913,0.954011703,11.5,30.3,1
35996,26798,10.29907604,5.823099188,8,2,5.265643558,0,15,0,8,FALSE,17,13,9.703633786,1.072691744,10,30.4,1
6922,33084,31.45488825,1.271897157,3,0,13.20319975,0,4,2,3,FALSE,3,2,10.99772869,0.626018485,8.4,24.3,0
62667,29386,14.19215249,2.65339428,11,3,5.878902472,2,25,2,12,FALSE,38,20,9.703633786,1.072691744,11.7,34.5,1
12757,24394,7.18842318,1.616097992,2,0,3.008904343,0,6,0,1,FALSE,6,9,10.99772869,0.626018485,7.8,29,1
36939,31213,15.53462629,1.295458858,10,4,4.55626973,0,10,7,5,FALSE,25,28,10.99772869,0.626018485,6.7,24,0
63565,32274,34.88235472,1.991950441,8,8,16.36314376,2,25,8,11,FALSE,50,57,11.67903545,1.773987916,6.4,27,1
3387,46774,35.24483331,3.027561293,2,0,11.26124356,0,2,0,2,FALSE,2,7,8.887484884,1.409349234,8.5,26.8,0
35142,34076,41.14321617,2.78853044,3,1,14.62600927,1,21,2,4,FALSE,17,9,13.06603005,1.313646519,11.5,30.8,0
26240,28798,20.02314507,3.667577498,4,3,8.750420049,1,11,1,5,FALSE,5,30,12.27079455,0.953634165,11.1,30.9,0
7870,28578,41.71305666,3.871177147,6,1,20.36614979,0,7,0,1,FALSE,5,12,10.99772869,0.626018485,8.2,25.7,0
2840,38913,19.89786238,0.320044656,2,0,7.337687707,0,1,0,4,FALSE,1,5,12.51058988,2.552547446,10.8,29.3,0
153058,32551,41.56373,4.213302575,20,18,19.23109897,3,81,8,32,FALSE,118,94,13.06603005,1.313646519,12.2,32,1
46034,26732,13.65812756,7.365298287,14,5,7.243054135,1,30,1,11,FALSE,25,34,11.41667358,1.242679735,12,31.3,1
4359,34997,32.87674419,2.285355489,2,1,9.187706722,0,4,1,2,TRUE,2,4,7.778857766,0.686203567,7.6,20.9,0
135197,30073,11.51454059,2.543508198,34,9,4.146412811,3,54,12,36,FALSE,89,131,9.275093311,1.440967568,8.8,30,0
33329,36568,22.23013699,2.133260292,4,3,4.348716818,0,21,2,3,FALSE,17,17,9.549006101,0.747406627,9.9,27,0
52351,27962,16.25466104,1.61245614,5,3,6.446022798,1,24,2,6,FALSE,32,35,10.77667438,1.05044108,8.2,31.2,0
10601,30009,7.014344136,2.825069356,1,0,1.730032206,0,4,0,1,FALSE,6,4,13.13134268,1.224744981,9.5,26.9,0
103016,34440,23.72221835,1.537108655,7,7,6.73439081,4,45,13,9,TRUE,63,73,10.99772869,0.626018485,8.5,25.9,1
6885,36283,44.05870849,3.430206055,2,0,14.57999173,0,4,0,4,FALSE,2,9,13.55134283,2.286183103,9.7,29.3,0
47574,27002,6.800408267,2.695926105,8,2,3.070291733,1,16,1,8,TRUE,29,36,12.27079455,0.953634165,9.1,29.3,0
1240,24241,55.3010247,2.105949983,1,0,19.20174453,0,2,0,1,FALSE,0,1,8.887484884,1.409349234,7.8,26.1,0
18544,41808,41.13536733,2.174332574,4,4,10.77763596,0,15,2,4,FALSE,14,26,8.590151677,0.886967643,8,22.7,0
239604,30721,12.43337552,0.954297815,56,21,4.622660701,9,95,26,35,TRUE,151,122,7.990852609,1.056841824,9.5,30.6,1
102830,32413,24.19147574,2.588764343,11,8,7.171975238,2,40,4,9,FALSE,53,48,11.41667358,1.242679735,9.8,31.9,1
26769,27746,34.43449955,0.51642158,4,3,12.42210157,1,9,4,6,FALSE,13,19,10.99772869,0.626018485,8.3,29.5,0
12670,26190,11.72922637,4.307335395,5,0,5.012427968,0,8,0,5,FALSE,6,5,13.22995017,1.060774254,11.8,33.2,1
14297,33985,11.56787142,2.562428728,6,0,3.965958789,0,13,1,5,FALSE,8,19,10.51943013,1.138312513,9.8,29.8,0
63077,30467,12.16735716,4.046264798,10,8,3.977819645,0,25,4,6,FALSE,33,48,9.275093311,1.440967568,8.5,26.7,1
3688,35775,46.27931238,1.687709849,2,0,13.26391687,0,2,1,2,FALSE,1,2,13.08077594,1.652914943,8.9,29.8,0
431921,40908,12.08665823,0.89527455,104,45,4.361534551,7,208,36,43,FALSE,341,349,13.06603005,1.313646519,12.2,30.6,1
12553,25040,2.278554309,4.86745827,3,0,1.470075209,0,10,0,0,FALSE,5,4,13.74378556,1.291363538,13.6,36.4,0
18466,37553,35.12976141,1.461722924,3,0,15.28007075,1,12,1,3,FALSE,17,14,13.13134268,1.224744981,10.3,27.8,0
283335,31194,33.34586348,3.553013173,43,31,12.84538802,6,160,14,37,TRUE,198,201,10.9781941,0.73534796,10.6,30,1
10862,26625,27.70349816,8.282002331,1,0,19.60360576,0,19,0,0,TRUE,12,5,13.74378556,1.291363538,14.2,41.7,1
25595,31864,13.75814979,1.691957614,7,1,4.39376014,1,10,3,6,FALSE,18,19,12.27079455,0.953634165,9.6,29.9,0
388957,53295,41.05694717,1.939288451,51,56,5.177718997,2,110,35,53,TRUE,251,274,10.51943013,1.138312513,7.2,27.1,1
81326,32620,12.24596772,2.773429055,12,4,3.949861455,1,58,2,8,FALSE,45,35,12.31505542,0.916089934,10.4,29.1,1
10595,27560,25.52369321,1.927194425,2,0,9.533900048,0,4,0,2,FALSE,2,7,11.87019433,1.546710785,12.4,31,0
281386,54967,18.54246987,0.55461777,23,32,1.59331607,7,53,22,12,TRUE,178,174,7.778857766,0.686203567,3.4,16,1
9843,36436,17.47492202,1.672514294,3,1,5.863965998,0,7,1,2,FALSE,6,11,13.11203063,1.247799097,8.7,28.3,0
199791,39324,9.397743241,0.59110786,42,16,2.345370766,2,51,9,22,FALSE,138,122,8.590151677,0.886967643,6.7,27.2,1
46871,25083,31.82562507,1.725832968,6,6,10.35616431,1,17,4,5,FALSE,16,38,7.778857766,0.686203567,7,21.2,0
14157,23965,17.15668933,3.441826874,2,0,7.182723055,0,14,0,3,FALSE,10,11,9.142336596,0.840354004,9.9,30.3,0
199622,30580,34.6483358,1.019746287,25,13,7.552758079,6,100,1,24,TRUE,146,117,13.13427904,1.424865129,9.7,28.7,1
65185,32508,17.61337682,3.090231608,10,3,6.620585445,1,41,1,8,FALSE,38,30,13.13134268,1.224744981,11.1,29.9,0
9701,32059,15.50838825,1.998321936,1,1,4.604156982,0,5,0,2,FALSE,5,6,8.898951226,0.961596182,9,27.1,0
8529,19325,5.199360402,4.280464559,2,1,3.572931813,0,6,0,4,FALSE,2,4,11.41667358,1.242679735,12.3,34.4,0
19084,25352,19.24839222,1.359561738,2,1,11.34889369,1,13,1,3,FALSE,12,9,13.13134268,1.224744981,9.3,27.5,0
203678,41724,20.35559021,3.487333789,60,11,7.870909765,1,131,16,34,FALSE,177,225,9.549006101,0.747406627,12.7,29.4,1
2490,31406,99.65433865,4.626410256,0,0,41.6816304,0,1,1,1,FALSE,1,3,12.64728619,1.678405334,11.6,29.7,0
10540,26194,3.718128149,4.085840572,1,1,1.633954981,0,6,1,3,TRUE,3,7,10.25076102,1.358123605,10.3,25.4,0
159706,31714,27.69346352,1.439618444,18,17,7.562732501,4,67,6,0,FALSE,105,108,13.74378556,1.291363538,10.9,32.2,1
9156,21431,0.742096487,8.783385651,1,0,0.363297313,0,10,0,2,FALSE,1,1,13.13427904,1.424865129,12,32.2,0
